Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Lambayeque Chiclayo,-6.77,-79.84,2024,39,26.68,24.13,88.54,4.12,15.41
Lambayeque Chiclayo,-6.77,-79.84,2024,40,26.86,24.11,88.28,4.02,14.77
Lambayeque Chiclayo,-6.77,-79.84,2024,41,26.83,24.1,88.84,5.17,12.84
Lambayeque Chiclayo,-6.77,-79.84,2024,42,27.1,24.69,88.73,4.99,13.88
Lambayeque Chiclayo,-6.77,-79.84,2024,43,27.07,24.22,87.51,4.22,11.47
Lambayeque Chiclayo,-6.77,-79.84,2024,44,26.9,24.46,89.55,4.82,15.41
Lambayeque Chiclayo,-6.77,-79.84,2024,45,27.88,24.45,88.17,5.06,19.5
Lambayeque Chiclayo,-6.77,-79.84,2024,46,27.57,24.91,89.4,5.2,15.79
Lambayeque Chiclayo,-6.77,-79.84,2024,47,27.24,24.52,89.37,4.88,14.23
Lambayeque Chiclayo,-6.77,-79.84,2024,48,27.09,24.37,88.97,4.82,14.36
Lambayeque Chiclayo,-6.77,-79.84,2024,49,26.67,24.0,89.53,3.97,16.05
Lambayeque Chiclayo,-6.77,-79.84,2024,50,27.28,23.88,88.35,4.55,14.78
Lambayeque Chiclayo,-6.77,-79.84,2024,51,26.25,23.87,89.15,3.28,16.79
Lambayeque Chiclayo,-6.77,-79.84,2024,52,27.18,24.01,85.98,2.81,18.14
Lambayeque Chiclayo,-6.77,-79.84,2024,53,27.25,23.85,85.11,3.04,15.84
Lambayeque Chiclayo,-6.77,-79.84,2024,54,27.64,23.97,83.1,4.07,20.45
Lambayeque Chiclayo,-6.77,-79.84,2024,55,27.85,23.93,84.59,3.79,21.02
Lambayeque Chiclayo,-6.77,-79.84,2024,56,27.38,24.22,86.34,4.29,18.95
Lambayeque Chiclayo,-6.77,-79.84,2024,57,26.41,23.41,87.79,4.15,20.3
Lambayeque Chiclayo,-6.77,-79.84,2024,58,25.25,22.83,88.5,4.04,19.25
Lambayeque Chiclayo,-6.77,-79.84,2024,59,25.94,22.57,85.58,4.08,17.35
Lambayeque Chiclayo,-6.77,-79.84,2024,60,25.78,22.8,86.07,4.03,18.37
Lambayeque Chiclayo,-6.77,-79.84,2024,61,25.28,22.5,87.04,3.23,15.43
Lambayeque Chiclayo,-6.77,-79.84,2024,62,25.52,22.3,86.11,3.59,14.42
Lambayeque Chiclayo,-6.77,-79.84,2024,63,25.82,22.32,83.69,4.16,17.8
Lambayeque Chiclayo,-6.77,-79.84,2024,64,25.97,22.54,85.41,4.02,17.26
Lambayeque Chiclayo,-6.77,-79.84,2024,65,25.42,22.57,89.25,3.33,17.7
Lambayeque Chiclayo,-6.77,-79.84,2024,66,25.57,22.76,89.88,3.67,16.2
Lambayeque Chiclayo,-6.77,-79.84,2024,67,26.04,23.08,89.21,4.76,18.62
