Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Puno,-15.84,-70.02,2024,64,16.21,5.62,72.48,4.78,19.21
Puno,-15.84,-70.02,2024,65,15.54,5.31,75.01,5.48,16.06
Puno,-15.84,-70.02,2024,66,17.1,4.82,75.65,3.51,18.07
Puno,-15.84,-70.02,2024,67,14.97,3.35,76.9,2.92,19.52
Puno,-15.84,-70.02,2024,68,15.75,4.7,78.22,4.43,18.08
Puno,-15.84,-70.02,2024,69,16.12,5.75,75.86,3.15,19.6
Puno,-15.84,-70.02,2024,70,14.11,6.15,78.68,3.81,13.47
Puno,-15.84,-70.02,2024,71,15.77,5.66,76.93,4.7,19.04
Puno,-15.84,-70.02,2024,72,14.49,5.86,78.49,3.33,26.26
Puno,-15.84,-70.02,2024,73,15.63,6.88,78.59,4.29,22.74
Puno,-15.84,-70.02,2024,74,15.74,7.0,75.12,4.56,22.8
Puno,-15.84,-70.02,2024,75,19.08,6.19,68.73,3.32,24.99
Puno,-15.84,-70.02,2024,76,15.64,7.53,73.58,1.95,20.75
Puno,-15.84,-70.02,2024,77,15.59,6.85,75.33,5.08,14.87
Puno,-15.84,-70.02,2024,78,17.69,4.52,73.02,2.9,19.17
Puno,-15.84,-70.02,2024,79,14.78,2.56,75.01,2.14,11.47
Puno,-15.84,-70.02,2024,80,18.7,4.18,62.48,2.06,23.88
Puno,-15.84,-70.02,2024,81,17.23,3.18,66.56,4.0,23.2
Puno,-15.84,-70.02,2024,82,14.25,4.44,80.57,4.45,14.97
Puno,-15.84,-70.02,2024,83,16.36,5.4,69.48,3.89,21.28
Puno,-15.84,-70.02,2024,84,17.24,6.3,68.1,3.99,26.35
Puno,-15.84,-70.02,2024,85,15.15,5.75,74.06,4.44,22.51
Puno,-15.84,-70.02,2024,86,15.31,5.87,72.54,3.52,18.82
Puno,-15.84,-70.02,2024,87,13.32,2.83,77.14,2.74,16.86
Puno,-15.84,-70.02,2024,88,15.25,2.71,61.62,3.68,19.21
Puno,-15.84,-70.02,2024,89,15.92,2.49,60.75,2.54,18.76
Puno,-15.84,-70.02,2024,90,16.14,5.86,69.1,2.7,20.55
Puno,-15.84,-70.02,2024,91,15.66,5.54,73.22,3.53,15.94
Puno,-15.84,-70.02,2024,92,17.51,4.32,65.77,2.6,19.98
Puno,-15.84,-70.02,2024,93,16.24,2.72,70.19,3.79,20.0
Puno,-15.84,-70.02,2024,94,14.26,4.67,78.16,2.82,20.61
Puno,-15.84,-70.02,2024,95,15.32,4.75,76.61,3.09,21.37
Puno,-15.84,-70.02,2024,96,15.89,5.9,71.25,4.28,21.67
Puno,-15.84,-70.02,2024,97,14.8,6.45,76.13,3.92,18.27
Puno,-15.84,-70.02,2024,98,16.87,6.56,72.18,4.16,20.65
Puno,-15.84,-70.02,2024,99,17.8,6.83,67.17,2.87,20.2
Puno,-15.84,-70.02,2024,100,17.31,6.81,71.38,3.78,22.38
Puno,-15.84,-70.02,2024,101,15.86,7.74,71.54,3.33,16.49
Puno,-15.84,-70.02,2024,102,13.25,4.25,75.59,2.91,18.08
Puno,-15.84,-70.02,2024,103,18.15,2.61,66.31,2.59,17.5
Puno,-15.84,-70.02,2024,104,19.48,4.06,57.84,2.54,21.1
Puno,-15.84,-70.02,2024,105,19.82,1.69,51.59,3.61,24.21
Puno,-15.84,-70.02,2024,106,18.32,-0.61,45.76,4.19,26.62
Puno,-15.84,-70.02,2024,107,18.19,-0.25,44.27,2.98,26.72
Puno,-15.84,-70.02,2024,108,17.39,5.86,70.7,3.68,23.22
Puno,-15.84,-70.02,2024,109,14.99,6.11,73.07,3.53,22.94
Puno,-15.84,-70.02,2024,110,16.04,5.42,71.91,3.39,20.18
Puno,-15.84,-70.02,2024,111,15.65,5.54,74.86,3.86,20.61
Puno,-15.84,-70.02,2024,112,17.24,5.51,68.31,3.0,23.3
Puno,-15.84,-70.02,2024,113,17.28,7.33,66.74,2.57,21.88
Puno,-15.84,-70.02,2024,114,17.37,7.58,69.4,3.63,22.0
Puno,-15.84,-70.02,2024,115,16.48,7.22,73.22,3.42,22.51
Puno,-15.84,-70.02,2024,116,17.45,7.28,68.38,4.1,23.94
Puno,-15.84,-70.02,2024,117,17.02,7.12,57.42,3.18,24.03
Puno,-15.84,-70.02,2024,118,17.26,4.93,60.44,3.62,24.67
Puno,-15.84,-70.02,2024,119,16.27,5.1,68.18,3.13,22.18
Puno,-15.84,-70.02,2024,120,15.87,6.24,65.57,1.88,19.17
Puno,-15.84,-70.02,2024,121,16.24,4.08,64.31,2.6,20.34
Puno,-15.84,-70.02,2024,122,16.5,2.79,67.6,2.49,13.69
Puno,-15.84,-70.02,2024,123,12.96,5.16,70.53,1.62,16.48
Puno,-15.84,-70.02,2024,124,12.61,5.23,62.21,1.11,13.53
Puno,-15.84,-70.02,2024,125,12.64,4.17,54.39,2.37,21.61
Puno,-15.84,-70.02,2024,126,17.69,3.83,51.03,1.7,19.95
Puno,-15.84,-70.02,2024,127,15.84,5.18,67.93,2.18,20.98
Puno,-15.84,-70.02,2024,128,16.39,4.44,65.04,3.05,19.71
Puno,-15.84,-70.02,2024,129,16.11,2.07,65.72,2.71,18.73
Puno,-15.84,-70.02,2024,130,14.26,5.87,74.84,3.93,21.76
Puno,-15.84,-70.02,2024,131,16.51,3.08,72.87,3.25,22.94
